num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,sdpa,attention_qkv_transform,attention_score,attention_over_value,attention_linear_projection,mlp_h_to_4h,mlp_4h_to_h,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
56,7840,4,2048,51200,256,1,1,1,31.156,159.463,61.19,91.339,149.335,148.213,159.844,158.683,0.0912,49.937,0.0524,153.809,0.1436,87.831
56,7896,4,2048,51200,256,1,1,1,24.219,116.476,53.863,38.052,133.072,111.493,159.694,158.851,0.1094,42.176,0.0622,131.31,0.1717,74.487
56,7952,4,2048,51200,256,1,1,1,34.223,129.838,84.272,49.931,124.865,129.977,156.642,155.166,0.0993,47.094,0.0583,142.069,0.1577,82.236
56,8008,4,2048,51200,256,1,1,1,24.058,133.267,42.262,36.089,109.149,134.861,138.202,150.266,0.1141,41.534,0.0616,136.511,0.1757,74.819
56,8064,4,2048,51200,256,1,1,1,36.714,152.813,62.013,97.025,151.851,133.6,126.841,156.561,0.093,51.626,0.0655,130.133,0.1585,84.061
56,8120,4,2048,51200,256,1,1,1,20.59,133.256,50.072,40.846,116.608,120.967,157.447,157.548,0.1154,42.168,0.0632,136.817,0.1786,75.65
56,8176,4,2048,51200,256,1,1,1,33.858,150.14,84.151,63.833,149.532,151.183,154.984,157.996,0.0964,51.147,0.0572,153.06,0.1536,89.122
56,8232,4,2048,51200,256,1,1,1,18.619,134.13,52.281,41.003,132.435,134.918,154.109,139.705,0.1243,40.162,0.0617,143.876,0.1861,74.572
56,8288,4,2048,51200,256,1,1,1,37.234,148.663,60.151,73.11,163.142,164.343,155.033,155.262,0.0978,51.741,0.0564,159.553,0.1542,91.199
56,8344,4,2048,51200,256,1,1,1,24.077,109.04,38.996,48.024,130.402,132.204,157.53,155.521,0.1214,42.196,0.0635,143.76,0.1849,77.067
56,8400,4,2048,51200,256,1,1,1,29.819,146.932,55.822,53.396,145.922,133.592,157.512,147.305,0.1086,47.773,0.064,144.569,0.1726,83.657
56,8456,4,2048,51200,256,1,1,1,18.987,133.792,40.049,57.145,131.166,120.373,155.518,138.81,0.1282,40.967,0.0691,135.707,0.1973,74.129
56,8512,4,2048,51200,256,1,1,1,31.628,158.945,95.472,64.032,143.45,164.297,151.598,142.084,0.1064,49.973,0.0602,157.692,0.1667,88.895
56,8568,4,2048,51200,256,1,1,1,24.574,110.252,52.13,39.412,108.491,133.477,142.474,155.783,0.1262,42.692,0.0698,137.829,0.196,76.584
56,8624,4,2048,51200,256,1,1,1,31.872,123.099,57.149,76.686,121.464,124.21,154.794,156.662,0.1129,48.298,0.0707,137.826,0.1836,82.781
56,8680,4,2048,51200,256,1,1,1,24.744,119.877,53.462,39.821,110.504,110.104,157.844,157.861,0.1245,44.342,0.0761,129.721,0.2006,76.74
56,8736,4,2048,51200,256,1,1,1,38.586,162.115,63.44,96.692,159.459,148.838,140.019,154.832,0.1012,55.239,0.0693,144.294,0.1705,91.452
56,8792,4,2048,51200,256,1,1,1,24.841,124.052,54.133,42.418,127.456,129.667,140.459,157.356,0.1236,45.763,0.0751,134.847,0.1987,79.444
56,8848,4,2048,51200,256,1,1,1,42.225,147.529,70.92,56.096,125.301,126.668,158.43,157.949,0.1069,53.573,0.0729,140.78,0.1797,88.937
56,8904,4,2048,51200,256,1,1,1,20.325,132.07,54.295,42.577,115.333,112.263,141.711,158.728,0.1297,44.652,0.0829,125.28,0.2127,76.096
56,8960,4,2048,51200,256,1,1,1,35.484,158.27,101.963,111.539,155.668,142.872,133.832,140.116,0.1096,53.484,0.0761,138.205,0.1858,88.211
56,9016,4,2048,51200,256,1,1,1,19.759,117.197,52.312,55.346,129.814,118.385,152.509,136.701,0.1415,41.91,0.0799,133.298,0.2215,74.891
56,9072,4,2048,51200,256,1,1,1,42.479,148.891,58.619,69.881,146.272,149.429,140.057,157.139,0.1087,55.222,0.0746,144.591,0.1833,91.596
