m,n,k,throughput
2048,2048,568,64.077
2048,2048,569,16.755
2048,2048,570,60.312
2048,2048,571,16.913
2048,2048,572,61.265
2048,2048,573,17.021
2048,2048,574,59.651
2048,2048,575,17.071
2048,2048,576,78.643
2048,2048,577,17.14
2048,2048,578,62.418
2048,2048,579,17.064
2048,2048,580,63.089
2048,2048,581,17.123
2048,2048,582,63.175
2048,2048,583,17.105
2048,2048,584,65.775
2048,2048,585,17.183
2048,2048,586,63.543
2048,2048,587,17.246
2048,2048,588,63.76
2048,2048,589,17.329
2048,2048,590,63.944
2048,2048,591,17.498
2048,2048,592,72.265
2048,2048,593,17.486
2048,2048,594,63.621
2048,2048,595,17.511
2048,2048,596,64.628
2048,2048,597,17.481
2048,2048,598,64.247
2048,2048,599,17.469
2048,2048,600,67.942
2048,2048,601,17.401
2048,2048,602,64.544
2048,2048,603,17.686
2048,2048,604,65.563
2048,2048,605,17.842
2048,2048,606,64.973
2048,2048,607,17.859
2048,2048,608,83.556
2048,2048,609,18.093
2048,2048,610,64.609
2048,2048,611,18.15
2048,2048,612,66.5
2048,2048,613,18.289
2048,2048,614,65.33
2048,2048,615,18.263
2048,2048,616,69.679
2048,2048,617,18.225
2048,2048,618,65.556
2048,2048,619,18.59
2048,2048,620,67.51
2048,2048,621,18.573
2048,2048,622,65.549
2048,2048,623,18.702
2048,2048,624,76.528
2048,2048,625,18.802
2048,2048,626,65.707
2048,2048,627,18.86
2048,2048,628,68.953
2048,2048,629,18.958
2048,2048,630,66.06
2048,2048,631,18.975
2048,2048,632,71.798
2048,2048,633,18.926
2048,2048,634,65.952
2048,2048,635,19.289
2048,2048,636,67.363
2048,2048,637,19.344
2048,2048,638,65.975
2048,2048,639,19.293
2048,2048,640,87.954
2048,2048,641,19.309
2048,2048,642,67.896
2048,2048,643,19.375
2048,2048,644,70.933
2048,2048,645,19.463
2048,2048,646,68.77
2048,2048,647,19.506
2048,2048,648,73.937
2048,2048,649,19.51
2048,2048,650,68.776
2048,2048,651,19.778
2048,2048,652,71.514
2048,2048,653,19.784
2048,2048,654,69.48
2048,2048,655,19.833
2048,2048,656,80.358
2048,2048,657,19.831
2048,2048,658,69.483
2048,2048,659,19.786
2048,2048,660,72.772
2048,2048,661,19.846
2048,2048,662,69.416
2048,2048,663,19.897
2048,2048,664,75.516
2048,2048,665,19.776
2048,2048,666,70.08
2048,2048,667,20.106
2048,2048,668,73.192
2048,2048,669,20.234
2048,2048,670,69.559
2048,2048,671,20.204
2048,2048,672,92.11
2048,2048,673,20.325
2048,2048,674,70.253
2048,2048,675,20.333
2048,2048,676,74.146
2048,2048,677,20.311
2048,2048,678,71.236
2048,2048,679,20.296
2048,2048,680,77.252
2048,2048,681,20.229
2048,2048,682,71.299
2048,2048,683,20.609
2048,2048,684,74.945
2048,2048,685,20.634
2048,2048,686,71.574
2048,2048,687,20.647
2048,2048,688,84.973
2048,2048,689,20.663
2048,2048,690,71.778
2048,2048,691,20.64
2048,2048,692,76.14
2048,2048,693,20.759
2048,2048,694,72.301
2048,2048,695,20.768
2048,2048,696,78.39
2048,2048,697,20.657
2048,2048,698,72.466
2048,2048,699,20.966
2048,2048,700,73.695
2048,2048,701,21.116
2048,2048,702,72.737
2048,2048,703,21.219
2048,2048,704,97.131
2048,2048,705,21.182
2048,2048,706,73.956
2048,2048,707,21.266
2048,2048,708,78.27
2048,2048,709,21.235
2048,2048,710,74.823
2048,2048,711,21.259
2048,2048,712,81.416
2048,2048,713,21.27
2048,2048,714,75.245
2048,2048,715,21.716
2048,2048,716,79.196
2048,2048,717,21.717
2048,2048,718,75.514
2048,2048,719,21.91
2048,2048,720,88.821
2048,2048,721,21.971
2048,2048,722,75.106
2048,2048,723,21.848
2048,2048,724,80.166
2048,2048,725,21.883
2048,2048,726,75.298
2048,2048,727,21.874
2048,2048,728,83.065
2048,2048,729,21.76
2048,2048,730,75.788
2048,2048,731,22.102
2048,2048,732,80.457
2048,2048,733,22.311
2048,2048,734,76.128
2048,2048,735,22.326
2048,2048,736,100.751
2048,2048,737,22.407
2048,2048,738,76.166
2048,2048,739,22.412
2048,2048,740,81.507
2048,2048,741,22.525
2048,2048,742,76.655
2048,2048,743,22.507
2048,2048,744,84.798
2048,2048,745,22.416
2048,2048,746,76.916
2048,2048,747,22.856
2048,2048,748,82.475
2048,2048,749,22.857
2048,2048,750,76.875
2048,2048,751,22.919
2048,2048,752,91.689
2048,2048,753,22.94
2048,2048,754,77.134
2048,2048,755,22.828
2048,2048,756,82.148
2048,2048,757,22.875
2048,2048,758,77.018
2048,2048,759,22.746
2048,2048,760,82.625
2048,2048,761,22.669
2048,2048,762,77.274
2048,2048,763,23.09
2048,2048,764,78.005
2048,2048,765,23.177
2048,2048,766,77.38
2048,2048,767,23.238
2048,2048,768,101.424
2048,2048,769,22.22
2048,2048,770,78.161
2048,2048,771,22.29
2048,2048,772,85.3
2048,2048,773,22.329
2048,2048,774,78.949
2048,2048,775,22.28
2048,2048,776,87.967
2048,2048,777,22.392
2048,2048,778,79.28
2048,2048,779,22.58
2048,2048,780,84.931
2048,2048,781,22.629
2048,2048,782,80.155
2048,2048,783,22.681
2048,2048,784,88.587
2048,2048,785,22.732
2048,2048,786,76.313
2048,2048,787,22.828
2048,2048,788,82.299
2048,2048,789,22.744
2048,2048,790,76.207
2048,2048,791,22.799
2048,2048,792,81.419
2048,2048,793,22.756
2048,2048,794,75.278
2048,2048,795,23.009
2048,2048,796,77.716
2048,2048,797,23.07
2048,2048,798,74.811
2048,2048,799,23.253
2048,2048,800,104.206
2048,2048,801,23.176
2048,2048,802,76.312
2048,2048,803,23.196
2048,2048,804,88.463
2048,2048,805,23.126
2048,2048,806,78.327
2048,2048,807,23.045
2048,2048,808,91.298
2048,2048,809,23.118
2048,2048,810,78.716
2048,2048,811,23.318
2048,2048,812,89.25
2048,2048,813,23.343
2048,2048,814,78.667
2048,2048,815,23.471
2048,2048,816,97.011
2048,2048,817,23.6
2048,2048,818,79.237
2048,2048,819,23.72
2048,2048,820,87.783
2048,2048,821,23.605
2048,2048,822,79.04
2048,2048,823,23.617
2048,2048,824,89.167
2048,2048,825,23.539
2048,2048,826,79.388
2048,2048,827,23.709
2048,2048,828,85.12
2048,2048,829,23.799
2048,2048,830,78.055
2048,2048,831,23.889
2048,2048,832,107.44
2048,2048,833,23.872
2048,2048,834,79.646
2048,2048,835,23.916
2048,2048,836,91.888
2048,2048,837,23.892
2048,2048,838,81.362
2048,2048,839,23.813
2048,2048,840,94.914
2048,2048,841,23.983
2048,2048,842,81.373
2048,2048,843,24.03
2048,2048,844,92.767
2048,2048,845,24.1
2048,2048,846,81.685
2048,2048,847,24.19
2048,2048,848,101.16
2048,2048,849,24.191
2048,2048,850,81.695
2048,2048,851,24.209
2048,2048,852,93.646
2048,2048,853,24.187
2048,2048,854,82.004
2048,2048,855,23.991
2048,2048,856,92.012
2048,2048,857,23.928
2048,2048,858,81.493
2048,2048,859,24.026
2048,2048,860,87.978
2048,2048,861,24.062
2048,2048,862,80.847
2048,2048,863,23.971
2048,2048,864,113.672
2048,2048,865,24.037
2048,2048,866,82.215
2048,2048,867,24.114
2048,2048,868,94.908
2048,2048,869,24.093
2048,2048,870,83.848
2048,2048,871,23.987
2048,2048,872,97.48
2048,2048,873,24.179
2048,2048,874,83.238
2048,2048,875,24.266
2048,2048,876,95.187
2048,2048,877,24.277
2048,2048,878,83.619
2048,2048,879,24.416
2048,2048,880,104.03
2048,2048,881,24.52
2048,2048,882,83.924
2048,2048,883,24.507
2048,2048,884,95.758
2048,2048,885,24.485
2048,2048,886,83.024
2048,2048,887,24.437
2048,2048,888,95.452
2048,2048,889,24.257
2048,2048,890,82.259
2048,2048,891,24.445
2048,2048,892,90.37
2048,2048,893,24.442
2048,2048,894,82.086
2048,2048,895,24.385
2048,2048,896,114.437
2048,2048,897,57.633
2048,2048,898,90.454
2048,2048,899,57.833
2048,2048,900,97.693
2048,2048,901,57.997
2048,2048,902,91.207
2048,2048,903,58.394
2048,2048,904,102.146
2048,2048,905,58.38
2048,2048,906,91.7
2048,2048,907,58.027
2048,2048,908,98.972
2048,2048,909,58.53
2048,2048,910,92.016
2048,2048,911,58.894
2048,2048,912,108.671
2048,2048,913,58.95
2048,2048,914,92.599
2048,2048,915,59.079
2048,2048,916,100.261
2048,2048,917,59.465
2048,2048,918,92.78
2048,2048,919,59.594
2048,2048,920,99.555
2048,2048,921,59.724
2048,2048,922,93.139
2048,2048,923,59.559
2048,2048,924,92.805
2048,2048,925,59.651
2048,2048,926,93.679
2048,2048,927,60.002
2048,2048,928,119.104
2048,2048,929,60.168
2048,2048,930,94.311
2048,2048,931,60.224
2048,2048,932,101.429
2048,2048,933,60.39
2048,2048,934,94.808
2048,2048,935,60.038
2048,2048,936,104.523
2048,2048,937,59.946
2048,2048,938,95.584
2048,2048,939,60.369
2048,2048,940,102.035
2048,2048,941,60.386
2048,2048,942,95.899
2048,2048,943,60.589
2048,2048,944,112.74
2048,2048,945,60.532
2048,2048,946,96.306
2048,2048,947,60.475
2048,2048,948,103.439
2048,2048,949,60.492
2048,2048,950,96.432
2048,2048,951,60.546
2048,2048,952,102.594
2048,2048,953,60.435
2048,2048,954,95.818
2048,2048,955,60.47
2048,2048,956,96.111
2048,2048,957,60.689
2048,2048,958,95.67
2048,2048,959,60.908
2048,2048,960,119.98
2048,2048,961,61.821
2048,2048,962,97.556
2048,2048,963,61.798
2048,2048,964,105.514
2048,2048,965,61.926
2048,2048,966,98.438
2048,2048,967,62.245
2048,2048,968,109.732
2048,2048,969,62.374
2048,2048,970,98.845
2048,2048,971,62.349
2048,2048,972,107.06
2048,2048,973,62.44
2048,2048,974,97.827
2048,2048,975,62.76
2048,2048,976,116.562
2048,2048,977,62.543
2048,2048,978,98.417
2048,2048,979,62.424
2048,2048,980,105.18
2048,2048,981,62.646
2048,2048,982,98.16
2048,2048,983,62.66
2048,2048,984,103.698
2048,2048,985,62.806
2048,2048,986,97.537
2048,2048,987,62.838
2048,2048,988,97.551
2048,2048,989,62.927
2048,2048,990,97.841
2048,2048,991,62.978
2048,2048,992,123.318
2048,2048,993,62.537
2048,2048,994,98.701
2048,2048,995,62.851
2048,2048,996,109.017
2048,2048,997,62.997
2048,2048,998,98.911
2048,2048,999,62.915
2048,2048,1000,113.36
2048,2048,1001,63.383
2048,2048,1002,100.351
2048,2048,1003,63.091
2048,2048,1004,109.778
2048,2048,1005,63.407
2048,2048,1006,100.368
2048,2048,1007,63.552
2048,2048,1008,120.383
2048,2048,1009,63.487
2048,2048,1010,97.519
2048,2048,1011,63.252
2048,2048,1012,105.483
2048,2048,1013,63.321
2048,2048,1014,101.07
2048,2048,1015,63.712
2048,2048,1016,103.634
2048,2048,1017,63.59
2048,2048,1018,99.855
2048,2048,1019,63.639
2048,2048,1020,97.676
2048,2048,1021,63.65
2048,2048,1022,99.503
2048,2048,1023,63.586
2048,2048,1024,125.584
2048,2048,1025,60.348
2048,2048,1026,91.444
2048,2048,1027,61.73
2048,2048,1028,112.991
2048,2048,1029,62.011
2048,2048,1030,94.698
2048,2048,1031,63.314
2048,2048,1032,115.86
2048,2048,1033,62.994
2048,2048,1034,91.496
2048,2048,1035,61.698
2048,2048,1036,112.456
2048,2048,1037,63.496
2048,2048,1038,95.142
2048,2048,1039,62.703
2048,2048,1040,111.277
2048,2048,1041,61.566
2048,2048,1042,95.383
2048,2048,1043,61.373
2048,2048,1044,106.49
2048,2048,1045,61.353
2048,2048,1046,95.624
2048,2048,1047,61.453
2048,2048,1048,106.846
2048,2048,1049,61.177
2048,2048,1050,95.16
2048,2048,1051,61.056
2048,2048,1052,102.901
2048,2048,1053,60.734
2048,2048,1054,92.874
2048,2048,1055,60.766
2048,2048,1056,124.977
2048,2048,1057,60.335
2048,2048,1058,97.017
2048,2048,1059,60.138
2048,2048,1060,115.901
2048,2048,1061,60.17
2048,2048,1062,97.257
2048,2048,1063,60.348
2048,2048,1064,118.438
2048,2048,1065,60.348
2048,2048,1066,97.58
2048,2048,1067,60.51
2048,2048,1068,116.776
2048,2048,1069,60.656
2048,2048,1070,97.394
2048,2048,1071,60.492
2048,2048,1072,121.653
2048,2048,1073,60.67
2048,2048,1074,98.441
2048,2048,1075,60.685
2048,2048,1076,117.835
2048,2048,1077,60.683
2048,2048,1078,99.155
2048,2048,1079,60.698
2048,2048,1080,114.912
2048,2048,1081,60.843
2048,2048,1082,99.262
2048,2048,1083,60.63
2048,2048,1084,109.294
2048,2048,1085,60.872
2048,2048,1086,98.126
2048,2048,1087,61.017
2048,2048,1088,127.97
2048,2048,1089,61.674
2048,2048,1090,100.083
2048,2048,1091,61.704
2048,2048,1092,120.404
2048,2048,1093,61.784
2048,2048,1094,100.275
2048,2048,1095,61.93
2048,2048,1096,118.969
2048,2048,1097,61.91
2048,2048,1098,101.127
2048,2048,1099,62.426
2048,2048,1100,120.337
2048,2048,1101,62.27
2048,2048,1102,100.92
2048,2048,1103,62.619
2048,2048,1104,125.556
2048,2048,1105,62.801
2048,2048,1106,101.463
2048,2048,1107,62.711
2048,2048,1108,119.591
2048,2048,1109,62.994
2048,2048,1110,101.741
2048,2048,1111,63.039
2048,2048,1112,115.333
2048,2048,1113,63.051
2048,2048,1114,102.063
2048,2048,1115,63.404
2048,2048,1116,113.064
2048,2048,1117,63.483
2048,2048,1118,101.675
2048,2048,1119,63.084
2048,2048,1120,131.072
2048,2048,1121,63.676
2048,2048,1122,102.038
2048,2048,1123,64.137
2048,2048,1124,122.388
2048,2048,1125,64.111
2048,2048,1126,102.313
2048,2048,1127,63.965
2048,2048,1128,121.188
2048,2048,1129,63.138
2048,2048,1130,101.62
2048,2048,1131,63.25
2048,2048,1132,123.259
2048,2048,1133,64.427
2048,2048,1134,101.156
2048,2048,1135,64.699
2048,2048,1136,128.084
2048,2048,1137,64.655
2048,2048,1138,102.252
2048,2048,1139,64.576
2048,2048,1140,124.26
2048,2048,1141,64.742
2048,2048,1142,101.395
2048,2048,1143,64.961
2048,2048,1144,118.301
2048,2048,1145,64.898
2048,2048,1146,101.065
2048,2048,1147,64.697
2048,2048,1148,114.754
2048,2048,1149,65.16
2048,2048,1150,102.802
2048,2048,1151,64.783
2048,2048,1152,133.182
2048,2048,1153,65.85
2048,2048,1154,104.046
2048,2048,1155,65.964
2048,2048,1156,124.069
2048,2048,1157,65.508
2048,2048,1158,103.165
2048,2048,1159,65.852
2048,2048,1160,124.498
2048,2048,1161,65.984
2048,2048,1162,104.677
2048,2048,1163,66.313
2048,2048,1164,126.219
2048,2048,1165,66.283
2048,2048,1166,105.765
2048,2048,1167,66.361
2048,2048,1168,132.979
2048,2048,1169,66.691
2048,2048,1170,105.67
2048,2048,1171,66.678
2048,2048,1172,125.786
2048,2048,1173,66.449
2048,2048,1174,105.577
2048,2048,1175,66.707
2048,2048,1176,121.371
2048,2048,1177,66.676
2048,2048,1178,106.119
2048,2048,1179,66.934
2048,2048,1180,118.347
2048,2048,1181,67.266
2048,2048,1182,106.069
2048,2048,1183,67.417
2048,2048,1184,137.946
2048,2048,1185,67.457
2048,2048,1186,105.48
2048,2048,1187,67.315
2048,2048,1188,127.634
2048,2048,1189,67.759
2048,2048,1190,105.3
2048,2048,1191,67.983
2048,2048,1192,127.671
2048,2048,1193,68.433
2048,2048,1194,106.553
2048,2048,1195,67.879
2048,2048,1196,124.538
2048,2048,1197,67.791
2048,2048,1198,107.643
2048,2048,1199,68.199
2048,2048,1200,135.592
2048,2048,1201,68.183
2048,2048,1202,108.701
2048,2048,1203,68.094
2048,2048,1204,126.122
2048,2048,1205,68.189
2048,2048,1206,109.678
2048,2048,1207,68.449
2048,2048,1208,124.306
